state,year,governor,house,senate
Texas,1972,Democrat,Democrat,Democrat
Texas,1973,Democrat,Democrat,Democrat
Texas,1974,Democrat,Democrat,Democrat
Texas,1975,Democrat,Democrat,Democrat
Texas,1976,Democrat,Democrat,Democrat
Texas,1977,Democrat,Democrat,Democrat
Texas,1978,Democrat,Democrat,Democrat
Texas,1983,Democrat,Democrat,Democrat
Texas,1984,Democrat,Democrat,Democrat
Texas,1985,Democrat,Democrat,Democrat
Texas,1986,Democrat,Democrat,Democrat
Texas,1991,Democrat,Democrat,Democrat
Texas,1992,Democrat,Democrat,Democrat
Texas,1993,Democrat,Democrat,Democrat
Texas,1994,Democrat,Democrat,Democrat
Texas,2003,Republican,Republican,Republican
Texas,2004,Republican,Republican,Republican
Texas,2005,Republican,Republican,Republican
Texas,2006,Republican,Republican,Republican
Texas,2007,Republican,Republican,Republican
Texas,2008,Republican,Republican,Republican
Texas,2009,Republican,Republican,Republican
Texas,2010,Republican,Republican,Republican
Utah,1953,Republican,Republican,Republican
Utah,1954,Republican,Republican,Republican
Utah,1955,Republican,Republican,Republican
Utah,1956,Republican,Republican,Republican
Utah,1957,Republican,Republican,Republican
Utah,1958,Republican,Republican,Republican
Utah,1963,Republican,Republican,Republican
Utah,1964,Republican,Republican,Republican
Utah,1965,Democrat,Democrat,Democrat
Utah,1966,Democrat,Democrat,Democrat
Utah,1975,Democrat,Democrat,Democrat
Utah,1976,Democrat,Democrat,Democrat
Utah,1985,Republican,Republican,Republican
Utah,1986,Republican,Republican,Republican
Utah,1987,Republican,Republican,Republican
Utah,1988,Republican,Republican,Republican
Utah,1989,Republican,Republican,Republican
Utah,1990,Republican,Republican,Republican
Utah,1991,Republican,Republican,Republican
Utah,1992,Republican,Republican,Republican
Utah,1993,Republican,Republican,Republican
Utah,1994,Republican,Republican,Republican
Utah,1995,Republican,Republican,Republican
Utah,1996,Republican,Republican,Republican
Utah,1997,Republican,Republican,Republican
Utah,1998,Republican,Republican,Republican
Utah,1999,Republican,Republican,Republican
Utah,2000,Republican,Republican,Republican
Utah,2001,Republican,Republican,Republican
Utah,2002,Republican,Republican,Republican
Utah,2003,Republican,Republican,Republican
Utah,2004,Republican,Republican,Republican
Utah,2005,Republican,Republican,Republican
Utah,2006,Republican,Republican,Republican
Utah,2007,Republican,Republican,Republican
Utah,2008,Republican,Republican,Republican
Utah,2009,Republican,Republican,Republican
Utah,2010,Republican,Republican,Republican
Vermont,1951,Republican,Republican,Republican
Vermont,1952,Republican,Republican,Republican
Vermont,1953,Republican,Republican,Republican
Vermont,1954,Republican,Republican,Republican
Vermont,1955,Republican,Republican,Republican
Vermont,1956,Republican,Republican,Republican
Vermont,1957,Republican,Republican,Republican
Vermont,1958,Republican,Republican,Republican
Vermont,1959,Republican,Republican,Republican
Vermont,1960,Republican,Republican,Republican
Vermont,1961,Republican,Republican,Republican
Vermont,1962,Republican,Republican,Republican
Vermont,1969,Republican,Republican,Republican
Vermont,1970,Republican,Republican,Republican
Vermont,1971,Republican,Republican,Republican
Vermont,1972,Republican,Republican,Republican
Vermont,1979,Republican,Republican,Republican
Vermont,1980,Republican,Republican,Republican
Vermont,1981,Republican,Republican,Republican
Vermont,1982,Republican,Republican,Republican
Vermont,1983,Republican,Republican,Republican
Vermont,1984,Republican,Republican,Republican
Vermont,1987,Democrat,Democrat,Democrat
Vermont,1988,Democrat,Democrat,Democrat
Vermont,1989,Democrat,Democrat,Democrat
Vermont,1990,Democrat,Democrat,Democrat
Vermont,1997,Democrat,Democrat,Democrat
Vermont,1998,Democrat,Democrat,Democrat
Vermont,1999,Democrat,Democrat,Democrat
Vermont,2000,Democrat,Democrat,Democrat
Virginia,1951,Democrat,Democrat,Democrat
Virginia,1952,Democrat,Democrat,Democrat
Virginia,1953,Democrat,Democrat,Democrat
Virginia,1954,Democrat,Democrat,Democrat
Virginia,1955,Democrat,Democrat,Democrat
Virginia,1956,Democrat,Democrat,Democrat
Virginia,1957,Democrat,Democrat,Democrat
Virginia,1958,Democrat,Democrat,Democrat
Virginia,1959,Democrat,Democrat,Democrat
Virginia,1960,Democrat,Democrat,Democrat
Virginia,1961,Democrat,Democrat,Democrat
Virginia,1962,Democrat,Democrat,Democrat
Virginia,1963,Democrat,Democrat,Democrat
Virginia,1964,Democrat,Democrat,Democrat
Virginia,1965,Democrat,Democrat,Democrat
Virginia,1966,Democrat,Democrat,Democrat
Virginia,1967,Democrat,Democrat,Democrat
Virginia,1968,Democrat,Democrat,Democrat
